company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q3,,2013-09-30,2013-11-04 16:53:16+00:00,86300000.0,198200000.0,,646400000.0,-69500000.0,221700000.0,0.0,121400000.0,9300000.0,26400000.0,58800000.0,,113400000.0,1328400000.0,48500000.0,381100000.0,59100000.0,176700000.0,682000000.0,92400000.0,19600000.0,126100000.0,30100000.0,48400000.0,25600000.0,54200000.0,8000000.0,788600000.0,18900000.0,7500000.0,1664500000.0,836700000.0,643500000.0,246800000.0,836700000.0,836700000.0,827800000.0,1664500000.0,339000000.0,581000000.0,0.0,-3800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q2,,2013-06-30,2013-08-05 16:18:03+00:00,88400000.0,195300000.0,,625700000.0,,190600000.0,0.0,784200000.0,9600000.0,24200000.0,52900000.0,,111700000.0,1289100000.0,49100000.0,394700000.0,58000000.0,176500000.0,663400000.0,92000000.0,19300000.0,138000000.0,33800000.0,45100000.0,25200000.0,57800000.0,8000000.0,,100000.0,7500000.0,1612700000.0,784200000.0,613300000.0,218700000.0,784200000.0,784200000.0,828500000.0,1612700000.0,336000000.0,609800000.0,,
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2013.0,Q1,,2013-03-31,2013-05-06 14:42:44+00:00,91600000.0,189000000.0,,612900000.0,,175000000.0,0.0,745900000.0,8900000.0,16500000.0,41100000.0,,111000000.0,1271400000.0,49900000.0,428400000.0,55600000.0,173500000.0,658500000.0,88300000.0,19200000.0,135800000.0,35100000.0,45700000.0,24100000.0,39700000.0,11500000.0,,1700000.0,8200000.0,1577100000.0,745900000.0,589700000.0,208100000.0,745900000.0,745900000.0,831200000.0,1577100000.0,328900000.0,623100000.0,,
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,FY,,2014-12-31,2016-02-26 17:40:44+00:00,103100000.0,179000000.0,,685000000.0,-119200000.0,255300000.0,0.0,178000000.0,7800000.0,14900000.0,55500000.0,,108600000.0,1390800000.0,42000000.0,308300000.0,60600000.0,181500000.0,705800000.0,66100000.0,15700000.0,83700000.0,35500000.0,51800000.0,27500000.0,52600000.0,,902200000.0,27200000.0,,1669700000.0,956900000.0,659100000.0,252500000.0,956900000.0,956900000.0,712800000.0,1669700000.0,304800000.0,460300000.0,0.0,-4100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q3,,2014-09-30,2014-11-03 17:08:52+00:00,91400000.0,195900000.0,,686900000.0,-71300000.0,246800000.0,0.0,166900000.0,18400000.0,18100000.0,53700000.0,,110400000.0,1381700000.0,43400000.0,315500000.0,61800000.0,185700000.0,694800000.0,60500000.0,18300000.0,75000000.0,32700000.0,52100000.0,22900000.0,51900000.0,,878700000.0,27200000.0,,1673300000.0,970100000.0,679500000.0,242500000.0,970100000.0,970100000.0,703200000.0,1673300000.0,299000000.0,460700000.0,0.0,-4200000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q2,,2014-06-30,2014-08-01 16:40:34+00:00,94500000.0,209600000.0,,693100000.0,-34700000.0,226700000.0,0.0,156000000.0,16800000.0,15000000.0,53900000.0,,114000000.0,1402300000.0,46100000.0,359300000.0,60400000.0,187900000.0,709200000.0,65500000.0,19600000.0,79100000.0,44400000.0,55600000.0,24100000.0,52900000.0,,855500000.0,2200000.0,,1704700000.0,972600000.0,685400000.0,221200000.0,972600000.0,972600000.0,732100000.0,1704700000.0,310100000.0,510900000.0,0.0,-4200000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2014.0,Q1,,2014-03-31,2014-05-08 11:54:44+00:00,98400000.0,208700000.0,,673000000.0,-33800000.0,230000000.0,0.0,147600000.0,16300000.0,12400000.0,44000000.0,,114200000.0,1385000000.0,47100000.0,390700000.0,59400000.0,187500000.0,712000000.0,65200000.0,19700000.0,82800000.0,44100000.0,58600000.0,23700000.0,52800000.0,,825000000.0,14200000.0,,1708200000.0,934600000.0,686600000.0,227600000.0,934600000.0,934600000.0,773600000.0,1708200000.0,309600000.0,546000000.0,0.0,-4200000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,FY,,2015-12-31,2017-02-28 12:15:34+00:00,119800000.0,181400000.0,,719300000.0,-162600000.0,274600000.0,0.0,225900000.0,,12800000.0,58600000.0,,104600000.0,1440300000.0,37600000.0,228900000.0,61300000.0,181100000.0,721000000.0,70500000.0,12400000.0,62000000.0,36600000.0,53800000.0,26400000.0,53600000.0,,964600000.0,69300000.0,,1695100000.0,1023900000.0,673700000.0,314300000.0,1023900000.0,1023900000.0,671200000.0,1695100000.0,300400000.0,356900000.0,0.0,-4000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q3,,2015-09-30,2015-11-02 17:10:52+00:00,93600000.0,194600000.0,,708800000.0,-154400000.0,256800000.0,0.0,213800000.0,8300000.0,19000000.0,58700000.0,,105700000.0,1398300000.0,38600000.0,231500000.0,59200000.0,187700000.0,689500000.0,66900000.0,9400000.0,81500000.0,33500000.0,57600000.0,25700000.0,48900000.0,,939900000.0,71000000.0,,1666500000.0,995300000.0,680900000.0,299900000.0,995300000.0,995300000.0,671200000.0,1666500000.0,296100000.0,371300000.0,0.0,-4000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q2,,2015-06-30,2015-08-03 17:01:36+00:00,91400000.0,198800000.0,,694900000.0,-160200000.0,252000000.0,0.0,206600000.0,8200000.0,18500000.0,54900000.0,,105300000.0,1380300000.0,39400000.0,231700000.0,59800000.0,187200000.0,685400000.0,66500000.0,16100000.0,63000000.0,33700000.0,53900000.0,27400000.0,49800000.0,,947000000.0,95000000.0,,1663700000.0,989400000.0,679900000.0,313700000.0,989400000.0,989400000.0,674300000.0,1663700000.0,298400000.0,360600000.0,0.0,-4000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q1,,2015-03-31,2015-05-06 16:40:38+00:00,88500000.0,189500000.0,,673300000.0,-170300000.0,207100000.0,0.0,188400000.0,8700000.0,15000000.0,41300000.0,,104400000.0,1349100000.0,40200000.0,231900000.0,59300000.0,183400000.0,675800000.0,64100000.0,15400000.0,61400000.0,36400000.0,53000000.0,27100000.0,49600000.0,,927200000.0,98800000.0,,1596000000.0,941100000.0,625100000.0,296600000.0,941100000.0,941100000.0,654900000.0,1596000000.0,295100000.0,358300000.0,0.0,-4200000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,FY,,2016-12-31,2018-02-26 17:13:48+00:00,122000000.0,200500000.0,,776400000.0,-186800000.0,203000000.0,0.0,278800000.0,,4500000.0,53800000.0,,103000000.0,1554700000.0,23300000.0,226200000.0,82700000.0,199300000.0,778300000.0,66200000.0,9200000.0,75600000.0,39100000.0,58300000.0,21300000.0,47200000.0,,1071600000.0,2400000.0,,1716700000.0,1117500000.0,641900000.0,241000000.0,1117500000.0,1117500000.0,599200000.0,1716700000.0,296500000.0,358200000.0,0.0,-46100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q3,,2016-09-30,2016-10-31 14:19:16+00:00,99000000.0,209500000.0,,778400000.0,-143800000.0,205900000.0,0.0,266000000.0,,3200000.0,64600000.0,,105200000.0,1551100000.0,24400000.0,228600000.0,81400000.0,201100000.0,772700000.0,70700000.0,15200000.0,62500000.0,41600000.0,67400000.0,22800000.0,49900000.0,,1041900000.0,2600000.0,,1735300000.0,1142300000.0,658100000.0,236800000.0,1142300000.0,1142300000.0,593000000.0,1735300000.0,304500000.0,356200000.0,0.0,-21800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q2,,2016-06-30,2016-08-01 17:06:32+00:00,107300000.0,219000000.0,,757600000.0,-150300000.0,202700000.0,0.0,259000000.0,,9300000.0,60700000.0,,104900000.0,1498800000.0,24900000.0,228900000.0,77700000.0,197700000.0,741200000.0,74700000.0,14500000.0,61200000.0,39800000.0,59600000.0,22500000.0,51700000.0,,1013800000.0,2500000.0,,1705100000.0,1109400000.0,659200000.0,239400000.0,1109400000.0,1109400000.0,595700000.0,1705100000.0,304700000.0,356300000.0,0.0,-13100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q1,,2016-03-31,2016-05-06 15:25:12+00:00,97500000.0,209600000.0,,750200000.0,-148000000.0,178100000.0,0.0,256800000.0,,17900000.0,48800000.0,,105700000.0,1482700000.0,25800000.0,229500000.0,61600000.0,194100000.0,732500000.0,87900000.0,13500000.0,60500000.0,48900000.0,74400000.0,24000000.0,49600000.0,,978000000.0,2500000.0,,1668200000.0,1074000000.0,630700000.0,241100000.0,1074000000.0,1074000000.0,594200000.0,1668200000.0,305000000.0,353100000.0,0.0,-12800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,FY,,2017-12-31,2019-02-27 17:33:18+00:00,138100000.0,253200000.0,,890800000.0,-117300000.0,235900000.0,0.0,328100000.0,,6000000.0,58400000.0,,107700000.0,1745800000.0,21700000.0,197000000.0,85800000.0,215200000.0,855000000.0,25700000.0,10400000.0,53400000.0,39200000.0,77000000.0,23400000.0,42600000.0,,1178200000.0,0.0,,1862800000.0,1279900000.0,743500000.0,279500000.0,1279900000.0,1279900000.0,582900000.0,1862800000.0,264300000.0,303400000.0,0.0,-109100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q3,,2017-09-30,2017-10-31 16:04:04+00:00,121900000.0,251800000.0,,865800000.0,-130600000.0,269300000.0,0.0,321600000.0,,7400000.0,65200000.0,,107100000.0,1701200000.0,22500000.0,196600000.0,84600000.0,215800000.0,835400000.0,87200000.0,8900000.0,62000000.0,40000000.0,72300000.0,16700000.0,46000000.0,,1188600000.0,33200000.0,,1930400000.0,1316900000.0,776900000.0,300000000.0,1316900000.0,1316900000.0,613500000.0,1930400000.0,318100000.0,313500000.0,0.0,-62700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q2,,2017-06-30,2017-08-01 15:02:55+00:00,130900000.0,242400000.0,,834900000.0,-151800000.0,226600000.0,0.0,311000000.0,,2400000.0,50400000.0,,105800000.0,1646700000.0,22900000.0,195700000.0,83600000.0,211300000.0,811800000.0,85100000.0,9200000.0,60100000.0,37500000.0,71500000.0,16000000.0,46600000.0,,1148000000.0,33800000.0,,1843000000.0,1242400000.0,717800000.0,289000000.0,1242400000.0,1242400000.0,600600000.0,1843000000.0,313400000.0,311600000.0,0.0,-64800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q1,,2017-03-31,2017-05-05 15:44:55+00:00,106100000.0,224800000.0,,800800000.0,-179000000.0,169400000.0,0.0,294600000.0,,6200000.0,46200000.0,,103500000.0,1583600000.0,23100000.0,194200000.0,81300000.0,212300000.0,782800000.0,68700000.0,9800000.0,57100000.0,46100000.0,63600000.0,21500000.0,47300000.0,,1118800000.0,34400000.0,,1733500000.0,1168600000.0,652600000.0,256500000.0,1168600000.0,1168600000.0,564900000.0,1733500000.0,298100000.0,308400000.0,0.0,-65800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,FY,,2018-12-31,2020-02-21 18:56:52+00:00,130400000.0,288200000.0,64500000.0,930700000.0,-154200000.0,337400000.0,0.0,300800000.0,,9800000.0,2300000.0,0.0,105800000.0,1752700000.0,20300000.0,196000000.0,91200000.0,214500000.0,822000000.0,24700000.0,13100000.0,56200000.0,54300000.0,76600000.0,20500000.0,33600000.0,,1353400000.0,100000.0,,1978900000.0,1396300000.0,894400000.0,283700000.0,1396300000.0,1396300000.0,582600000.0,1978900000.0,262500000.0,298900000.0,0.0,-103700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q3,,2018-09-30,2018-10-30 17:03:08+00:00,125200000.0,302900000.0,,923800000.0,-153800000.0,297300000.0,0.0,301600000.0,,17700000.0,69500000.0,,106300000.0,1745800000.0,21000000.0,196200000.0,90500000.0,206800000.0,822000000.0,34500000.0,11700000.0,53800000.0,43100000.0,76400000.0,21700000.0,43800000.0,,1312700000.0,0.0,,1946100000.0,1351800000.0,850100000.0,288800000.0,1351800000.0,1351800000.0,594300000.0,1946100000.0,274000000.0,305500000.0,0.0,-108700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q2,,2018-06-30,2018-07-31 16:44:31+00:00,126200000.0,296700000.0,,910300000.0,-143700000.0,225500000.0,0.0,323500000.0,,17900000.0,57300000.0,,106600000.0,1737000000.0,21700000.0,196400000.0,91800000.0,208200000.0,826700000.0,38500000.0,11800000.0,53600000.0,36500000.0,86200000.0,21500000.0,42400000.0,,1258000000.0,0.0,,1873700000.0,1281900000.0,766900000.0,287600000.0,1281900000.0,1281900000.0,591800000.0,1873700000.0,280100000.0,304200000.0,0.0,-155900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q1,,2018-03-31,2018-05-08 16:58:24+00:00,127600000.0,290400000.0,,917500000.0,-95800000.0,199800000.0,0.0,327300000.0,,13300000.0,52900000.0,,108800000.0,1775300000.0,22800000.0,198000000.0,89900000.0,215700000.0,857800000.0,24900000.0,12300000.0,55000000.0,37600000.0,69600000.0,21900000.0,35600000.0,,1222800000.0,0.0,,1869600000.0,1305300000.0,743500000.0,263400000.0,1305300000.0,1305300000.0,564300000.0,1869600000.0,268300000.0,300900000.0,0.0,-149000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,FY,,2019-12-31,2020-04-24 16:04:57+00:00,156800000.0,319300000.0,,980800000.0,-149600000.0,439100000.0,0.0,291500000.0,,6400000.0,75200000.0,4300000.0,107800000.0,1820100000.0,29800000.0,255000000.0,192700000.0,235700000.0,839300000.0,14000000.0,15500000.0,52500000.0,64600000.0,100900000.0,94800000.0,103600000.0,,1549400000.0,2300000.0,,2341400000.0,1573200000.0,1058700000.0,341600000.0,1573200000.0,1573200000.0,768200000.0,2341400000.0,443400000.0,426600000.0,0.0,-118100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q3,,2019-09-30,2019-10-28 18:56:03+00:00,145300000.0,316100000.0,,967700000.0,-170400000.0,396000000.0,0.0,287300000.0,,19100000.0,74800000.0,,106600000.0,1779800000.0,28700000.0,195100000.0,97400000.0,230400000.0,812100000.0,33800000.0,10300000.0,46800000.0,61600000.0,95800000.0,91300000.0,99200000.0,,1497300000.0,0.0,,2174000000.0,1487600000.0,1004100000.0,335000000.0,1487600000.0,1487600000.0,686400000.0,2174000000.0,357800000.0,351400000.0,0.0,-126600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q2,,2019-06-30,2019-07-29 16:48:30+00:00,152100000.0,330800000.0,,963900000.0,-152200000.0,326700000.0,0.0,292200000.0,,5400000.0,61300000.0,,108200000.0,1786800000.0,29700000.0,196000000.0,95400000.0,232300000.0,822900000.0,27900000.0,13500000.0,53600000.0,54500000.0,94400000.0,94800000.0,101800000.0,,1452900000.0,0.0,,2123200000.0,1445100000.0,944300000.0,313200000.0,1445100000.0,1445100000.0,678100000.0,2123200000.0,356000000.0,364900000.0,0.0,-147800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q1,,2019-03-31,2019-05-08 16:55:06+00:00,137700000.0,318200000.0,,945200000.0,-153400000.0,265500000.0,0.0,297300000.0,,17300000.0,55700000.0,,105200000.0,1759900000.0,19500000.0,195500000.0,94900000.0,226100000.0,814700000.0,32700000.0,14300000.0,54300000.0,57800000.0,90400000.0,101600000.0,101500000.0,,1398200000.0,0.0,,2036200000.0,1369500000.0,867600000.0,301100000.0,1369500000.0,1369500000.0,666700000.0,2036200000.0,353900000.0,365600000.0,0.0,-172600000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2020.0,Q1,,2020-03-31,2020-04-24 16:04:57+00:00,157900000.0,333000000.0,,988600000.0,-192300000.0,335300000.0,0.0,286400000.0,,13900000.0,63400000.0,5200000.0,106900000.0,1816900000.0,28100000.0,254400000.0,197700000.0,251000000.0,828300000.0,12300000.0,5600000.0,50700000.0,58200000.0,106900000.0,90500000.0,101200000.0,,1611800000.0,2300000.0,,2246500000.0,1490200000.0,977500000.0,344400000.0,1490200000.0,1490200000.0,756300000.0,2246500000.0,440700000.0,411900000.0,0.0,-215700000.0
